Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Orders by Year,Orders by Month,Orders by Day,Profitability,Original Price,Orginal Price per product,Sales without discount,Sales without Discount,Discount percentage for one product,Price per product after Discount,Loss per product after discount,Total Loss after Quantity discount
6609,CA-2016-148852,26-05-2016,31-05-2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,3,0.2,116.2425,0.3125,2016,5,26,0.3125,464.97,154.99,297.5808,464.97,0.066666667,123.992,30.998,92.994
6610,US-2015-118906,10-03-2015,10-03-2015,Same Day,KB-16585,Ken Black,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,89.82,6,0,25.1496,0.28,2015,3,10,0.28,89.82,14.97,89.82,89.82,0,14.97,0,0
6611,CA-2016-168921,20-10-2016,22-10-2016,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,0.3125,2016,10,20,0.3125,24.12,8.04,15.4368,24.12,0.066666667,6.432,1.608,4.824
6612,CA-2015-107678,21-04-2015,28-04-2015,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,191.96,2,0,51.8292,0.27,2015,4,21,0.27,191.96,95.98,191.96,191.96,0,95.98,0,0
6613,CA-2015-107678,21-04-2015,28-04-2015,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",21.3,3,0,9.798,0.46,2015,4,21,0.46,21.3,7.1,21.3,21.3,0,7.1,0,0
6614,CA-2015-107678,21-04-2015,28-04-2015,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,469.95,5,0,131.586,0.28,2015,4,21,0.28,469.95,93.99,469.95,469.95,0,93.99,0,0
6615,CA-2015-107678,21-04-2015,28-04-2015,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0,35.6796,0.17,2015,4,21,0.17,209.88,69.96,209.88,209.88,0,69.96,0,0
6616,CA-2016-123512,17-06-2016,19-06-2016,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,0.058823529,2016,6,17,0.058823529,281.96,140.98,203.7161,281.96,0.075,119.833,21.147,42.294
6617,CA-2016-123512,17-06-2016,19-06-2016,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10000081,Office Supplies,Labels,Avery 496,22.5,6,0,10.8,0.48,2016,6,17,0.48,22.5,3.75,22.5,22.5,0,3.75,0,0
6618,CA-2016-123512,17-06-2016,19-06-2016,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,219.84,4,0,107.7216,0.49,2016,6,17,0.49,219.84,54.96,219.84,219.84,0,54.96,0,0
6619,US-2017-167402,13-01-2017,18-01-2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,32.4,5,0,15.552,0.48,2017,1,13,0.48,32.4,6.48,32.4,32.4,0,6.48,0,0
6620,US-2017-167402,13-01-2017,18-01-2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,209.94,6,0,54.5844,0.26,2017,1,13,0.26,209.94,34.99,209.94,209.94,0,34.99,0,0
6621,US-2017-167402,13-01-2017,18-01-2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,83.281,0.02,2017,1,13,0.02,4164.05,832.81,4164.05,4164.05,0,832.81,0,0
6622,US-2017-167402,13-01-2017,18-01-2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",212.94,3,0,53.235,0.25,2017,1,13,0.25,212.94,70.98,212.94,212.94,0,70.98,0,0
6623,CA-2014-130449,06-09-2014,09-09-2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,0,12.1452,0.29,2014,9,6,0.29,41.88,6.98,41.88,41.88,0,6.98,0,0
6624,CA-2014-130449,06-09-2014,09-09-2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,58.48,8,0,27.4856,0.47,2014,9,6,0.47,58.48,7.31,58.48,58.48,0,7.31,0,0
6625,CA-2015-141250,19-01-2015,23-01-2015,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.438,1,0.3,-13.1706,-0.128571429,2015,1,19,-0.128571429,146.34,146.34,71.7066,146.34,0.3,102.438,43.902,43.902
6626,CA-2015-141250,19-01-2015,23-01-2015,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,199.304,4,0.3,-8.5416,-0.042857143,2015,1,19,-0.042857143,284.72,71.18,139.5128,284.72,0.075,49.826,21.354,85.416
6627,CA-2014-145541,14-12-2014,21-12-2014,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024,East,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,4,0,2239.9872,0.32,2014,12,14,0.32,6999.96,1749.99,6999.96,6999.96,0,1749.99,0,0
6628,CA-2014-138513,23-05-2014,27-05-2014,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Bellevue,Washington,98006,West,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,0.48,2014,5,23,0.48,12.96,6.48,12.96,12.96,0,6.48,0,0
6629,CA-2015-135489,19-09-2015,22-09-2015,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,279.86,14,0,134.3328,0.48,2015,9,19,0.48,279.86,19.99,279.86,279.86,0,19.99,0,0
6630,CA-2015-125696,02-10-2015,06-10-2015,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Wilson,North Carolina,27893,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,7.38,5,0.7,-5.412,-0.733333333,2015,10,2,-0.733333333,24.6,4.92,2.214,24.6,0.14,1.476,3.444,17.22
6631,CA-2016-105081,25-12-2016,30-12-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764,0.075,2016,12,25,0.075,872.94,290.98,558.6816,872.94,0.066666667,232.784,58.196,174.588
6632,CA-2016-105081,25-12-2016,30-12-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,0,629.01,0.36,2016,12,25,0.36,1747.25,349.45,1747.25,1747.25,0,349.45,0,0
6633,US-2016-146857,06-05-2016,08-05-2016,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,0,15.2544,0.28,2016,5,6,0.28,54.48,54.48,54.48,54.48,0,54.48,0,0
6634,CA-2016-166275,24-10-2016,24-10-2016,Same Day,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,1,0,85.9957,0.43,2016,10,24,0.43,199.99,199.99,199.99,199.99,0,199.99,0,0
6635,CA-2017-144498,06-05-2017,06-05-2017,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.541,11,0.7,-52.5481,-0.766666667,2017,5,6,-0.766666667,228.47,20.77,20.5623,228.47,0.063636364,6.231,14.539,159.929
6636,CA-2017-144498,06-05-2017,06-05-2017,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168,4,0.2,70.5564,0.1125,2017,5,6,0.1125,783.96,195.99,501.7344,783.96,0.05,156.792,39.198,156.792
6637,CA-2017-144498,06-05-2017,06-05-2017,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5,0.2,39.689,0.325,2017,5,6,0.325,152.65,30.53,97.696,152.65,0.04,24.424,6.106,30.53
6638,CA-2017-103352,27-11-2017,30-11-2017,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3,0,2.0271,0.29,2017,11,27,0.29,6.99,2.33,6.99,6.99,0,2.33,0,0
6639,CA-2017-103352,27-11-2017,30-11-2017,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",107.424,6,0.2,36.2556,0.3375,2017,11,27,0.3375,134.28,22.38,85.9392,134.28,0.033333333,17.904,4.476,26.856
6640,CA-2014-108609,31-10-2014,02-11-2014,Second Class,AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,8,0.4,-734.5264,-0.516666667,2014,10,31,-0.516666667,2369.44,296.18,852.9984,2369.44,0.05,177.708,118.472,947.776
6641,CA-2017-128328,05-08-2017,09-08-2017,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,125.88,6,0,60.4224,0.48,2017,8,5,0.48,125.88,20.98,125.88,125.88,0,20.98,0,0
6642,CA-2017-128328,05-08-2017,09-08-2017,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,79.78,2,0,29.5186,0.37,2017,8,5,0.37,79.78,39.89,79.78,79.78,0,39.89,0,0
6643,CA-2017-128328,05-08-2017,09-08-2017,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10003498,Office Supplies,Labels,Avery 475,133.2,9,0,66.6,0.5,2017,8,5,0.5,133.2,14.8,133.2,133.2,0,14.8,0,0
6644,US-2015-156496,10-08-2015,16-08-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4,0.2,38.3572,0.0875,2015,8,10,0.0875,547.96,136.99,350.6944,547.96,0.05,109.592,27.398,109.592
6645,US-2015-156496,10-08-2015,16-08-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,139.944,7,0.2,-31.4874,-0.225,2015,8,10,-0.225,174.93,24.99,111.9552,174.93,0.028571429,19.992,4.998,34.986
6646,US-2015-156496,10-08-2015,16-08-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,133.472,4,0.2,15.0156,0.1125,2015,8,10,0.1125,166.84,41.71,106.7776,166.84,0.05,33.368,8.342,33.368
6647,US-2016-127334,15-12-2016,21-12-2016,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,3,0.5,-304.6653,-0.54,2016,12,15,-0.54,1128.39,376.13,282.0975,1128.39,0.166666667,188.065,188.065,564.195
6648,US-2016-127334,15-12-2016,21-12-2016,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2,8.7168,0.1,2016,12,15,0.1,108.96,54.48,69.7344,108.96,0.1,43.584,10.896,21.792
6649,US-2017-124779,08-09-2017,11-09-2017,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856,-1.6,2017,9,8,-1.6,213.08,30.44,8.5232,213.08,0.114285714,6.088,24.352,170.464
6650,US-2017-124779,08-09-2017,11-09-2017,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,319.984,2,0.2,107.9946,0.3375,2017,9,8,0.3375,399.98,199.99,255.9872,399.98,0.1,159.992,39.998,79.996
6651,US-2017-124779,08-09-2017,11-09-2017,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,5,0.2,15.498,0.3375,2017,9,8,0.3375,57.4,11.48,36.736,57.4,0.04,9.184,2.296,11.48
6652,US-2017-124779,08-09-2017,11-09-2017,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,2,0.6,-11.6512,-0.55,2017,9,8,-0.55,52.96,26.48,8.4736,52.96,0.3,10.592,15.888,31.776
6653,US-2017-124779,08-09-2017,11-09-2017,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,20.736,4,0.2,7.2576,0.35,2017,9,8,0.35,25.92,6.48,16.5888,25.92,0.05,5.184,1.296,5.184
6654,US-2017-124779,08-09-2017,11-09-2017,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.43,5,0.3,-39.637,-0.185714286,2017,9,8,-0.185714286,304.9,60.98,149.401,304.9,0.06,42.686,18.294,91.47
6655,CA-2017-135937,20-02-2017,27-02-2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.576,3,0.2,25.0182,0.075,2017,2,20,0.075,416.97,138.99,266.8608,416.97,0.066666667,111.192,27.798,83.394
6656,CA-2017-135937,20-02-2017,27-02-2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,31.992,1,0.2,4.7988,0.15,2017,2,20,0.15,39.99,39.99,25.5936,39.99,0.2,31.992,7.998,7.998
6657,CA-2017-135937,20-02-2017,27-02-2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,0.2,-6.396,-0.125,2017,2,20,-0.125,63.96,31.98,40.9344,63.96,0.1,25.584,6.396,12.792
6658,CA-2017-135937,20-02-2017,27-02-2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,10.64,5,0.2,3.857,0.3625,2017,2,20,0.3625,13.3,2.66,8.512,13.3,0.04,2.128,0.532,2.66
6659,CA-2017-135937,20-02-2017,27-02-2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.3172,0.2375,2017,2,20,0.2375,85.88,42.94,54.9632,85.88,0.1,34.352,8.588,17.176
6660,CA-2017-135937,20-02-2017,27-02-2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,386.91,9,0.5,-185.7168,-0.48,2017,2,20,-0.48,773.82,85.98,193.455,773.82,0.055555556,42.99,42.99,386.91
6661,CA-2015-129322,08-08-2015,10-08-2015,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2,0,11.898,0.3,2015,8,8,0.3,39.66,19.83,39.66,39.66,0,19.83,0,0
6662,CA-2015-129322,08-08-2015,10-08-2015,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,0,33.0368,0.29,2015,8,8,0.29,113.92,56.96,113.92,113.92,0,56.96,0,0
6663,CA-2015-129322,08-08-2015,10-08-2015,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,447.86,7,0,210.4942,0.47,2015,8,8,0.47,447.86,63.98,447.86,447.86,0,63.98,0,0
6664,CA-2017-162173,26-10-2017,01-11-2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,5,0,60.6645,0.17,2017,10,26,0.17,356.85,71.37,356.85,356.85,0,71.37,0,0
6665,CA-2017-162173,26-10-2017,01-11-2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",251.58,7,0,113.211,0.45,2017,10,26,0.45,251.58,35.94,251.58,251.58,0,35.94,0,0
6666,CA-2016-115483,14-07-2016,18-07-2016,Second Class,JS-15880,John Stevenson,Consumer,United States,Irving,Texas,75061,Central,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,219.84,5,0.2,79.692,0.3625,2016,7,14,0.3625,274.8,54.96,175.872,274.8,0.04,43.968,10.992,54.96
6667,CA-2017-122175,12-05-2017,14-05-2017,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",42.85,5,0,15.426,0.36,2017,5,12,0.36,42.85,8.57,42.85,42.85,0,8.57,0,0
6668,CA-2017-122175,12-05-2017,14-05-2017,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,0,2.9568,0.48,2017,5,12,0.48,6.16,3.08,6.16,6.16,0,3.08,0,0
6669,CA-2017-122175,12-05-2017,14-05-2017,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,17,2,0,4.42,0.26,2017,5,12,0.26,17,8.5,17,17,0,8.5,0,0
6670,CA-2017-122175,12-05-2017,14-05-2017,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",87.4,5,0,34.96,0.4,2017,5,12,0.4,87.4,17.48,87.4,87.4,0,17.48,0,0
6671,CA-2017-161088,25-05-2017,29-05-2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Columbus,Georgia,31907,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,0,13.428,0.45,2017,5,25,0.45,29.84,14.92,29.84,29.84,0,14.92,0,0
6672,CA-2014-154837,23-08-2014,27-08-2014,Second Class,RB-19645,Robert Barroso,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2,0.2,17.3488,0.35,2014,8,23,0.35,61.96,30.98,39.6544,61.96,0.1,24.784,6.196,12.392
6673,CA-2015-153794,11-09-2015,16-09-2015,Standard Class,SB-20290,Sean Braxton,Corporate,United States,San Diego,California,92024,West,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,0,79.758,0.3,2015,9,11,0.3,265.86,37.98,265.86,265.86,0,37.98,0,0
6674,CA-2015-135510,05-09-2015,12-09-2015,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Charlottesville,Virginia,22901,South,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,67.96,4,0,12.2328,0.18,2015,9,5,0.18,67.96,16.99,67.96,67.96,0,16.99,0,0
6675,CA-2015-109337,21-11-2015,23-11-2015,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.92,6,0,4.914,0.45,2015,11,21,0.45,10.92,1.82,10.92,10.92,0,1.82,0,0
6676,CA-2015-109337,21-11-2015,23-11-2015,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,83.9,2,0,22.653,0.27,2015,11,21,0.27,83.9,41.95,83.9,83.9,0,41.95,0,0
6677,CA-2015-109337,21-11-2015,23-11-2015,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,5,0,5.135,0.26,2015,11,21,0.26,19.75,3.95,19.75,19.75,0,3.95,0,0
6678,CA-2015-109337,21-11-2015,23-11-2015,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,393.54,3,0,165.2868,0.42,2015,11,21,0.42,393.54,131.18,393.54,393.54,0,131.18,0,0
6679,CA-2014-150329,10-10-2014,14-10-2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,46.872,7,0.2,3.5154,0.075,2014,10,10,0.075,58.59,8.37,37.4976,58.59,0.028571429,6.696,1.674,11.718
